sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
55AC-1,652,0,450,202,400,150,100,150,300,0,0,0
55AC-13,200,0,200,0,200,0,200,0,0,0,0,0
55AC-17,285,0,150,135,150,100,150,100,0,0,0,0
55AC-21,45424,0,30007,15417,30005,400,30005,300,0,100,0,0
55AC-25,50527,0,35119,15408,35119,401,35119,101,0,300,0,0
55AC-29,110,0,54,56,1,50,1,50,0,0,50,0
55AC-33,15108,0,15102,6,15051,0,15051,0,0,0,0,0
55AC-37,15368,0,50,15318,0,301,0,301,0,0,0,0
55AC-41,46104,0,30701,15403,30650,401,30650,101,0,300,0,0
55AC-45,226,0,3,223,0,217,0,167,0,50,0,0
55AC-5,0,0,0,0,0,0,0,0,0,0,0,0
55AC-9,50100,0,35000,15100,35000,100,35000,100,0,0,0,0
55AT-1,259,0,152,107,117,100,17,100,100,0,0,0
55AT-13,12,0,12,0,6,0,6,0,0,0,0,0
55AT-17,100,0,100,0,100,0,0,0,100,0,0,0
55AT-21,450,0,350,100,350,100,300,100,50,0,0,0
55AT-25,1,0,0,1,0,0,0,0,0,0,0,0
55AT-29,1,0,1,0,0,0,0,0,0,0,0,0
55AT-33,100,0,100,0,100,0,100,0,0,0,0,0
55AT-37,15000,0,15000,0,15000,0,15000,0,0,0,0,0
55AT-41,0,0,0,0,0,0,0,0,0,0,0,0
55AT-5,150,0,0,150,0,150,0,150,0,0,0,0
55AT-9,15001,0,15001,0,15001,0,15001,0,0,0,0,0
55VJ-1,15050,0,15050,0,15050,0,15000,0,50,0,0,0
55VJ-13,204,35,1,168,0,167,0,167,0,0,0,0
55VJ-17,403,310,17,76,0,35,0,35,0,0,0,0
55VJ-21,342,75,23,244,6,225,6,225,0,0,0,0
55VJ-25,478,75,23,380,6,302,6,302,0,0,0,0
55VJ-29,87,35,50,2,0,0,0,0,0,0,0,0
55VJ-33,94,17,1,76,0,75,0,75,0,0,0,0
55VJ-37,162,0,6,156,0,156,0,106,0,50,0,0
55VJ-41,908,6,600,302,600,302,300,252,300,50,0,0
55VJ-45,39171,17,36787,2367,36785,2362,35935,2362,850,0,0,0
55VJ-49,15638,6,15317,315,15317,306,15017,306,300,0,0,0
55VJ-5,330,6,6,318,0,317,0,317,0,0,0,0
55VJ-9,10,1,3,6,0,6,0,6,0,0,0,0
56AC-1,15108,0,15051,57,15051,56,15051,56,0,0,0,0
56AC-13,15821,0,15501,320,15426,308,15126,208,300,100,0,0
56AC-17,15311,0,15005,306,15002,306,15002,306,0,0,0,0
56AC-21,95500,0,65100,30400,65100,400,65050,400,50,0,0,0
56AC-25,65250,0,65150,100,65150,100,65050,100,100,0,0,0
56AC-29,100100,0,65000,35100,65000,100,65000,100,0,0,0,0
56AC-33,15000,0,15000,0,15000,0,15000,0,0,0,0,0
56AC-37,15356,0,15050,306,15050,300,15000,250,50,50,0,0
56AC-41,722,0,158,564,152,555,2,405,150,150,0,0
56AC-45,15135,0,15006,129,15006,106,15006,106,0,0,0,0
56AC-5,70,0,18,52,1,50,1,0,0,50,0,0
56AC-9,125,0,112,13,106,1,106,1,0,0,0,0
56VJ-1,30558,0,30301,257,30301,251,30001,251,300,0,0,0
56VJ-13,350,0,50,300,50,300,0,300,50,0,0,0
56VJ-17,15101,0,15051,50,15051,50,15001,50,50,0,0,0
56VJ-21,1257,0,351,906,351,900,51,900,300,0,0,0
56VJ-25,15208,0,15100,108,15100,100,15000,100,100,0,0,0
56VJ-29,35683,17,35307,359,35306,350,35006,350,300,0,0,0
56VJ-33,228,6,101,121,101,101,1,101,100,0,0,0
56VJ-37,15576,17,15350,209,15300,200,15000,200,300,0,0,0
56VJ-41,108,1,51,56,51,50,51,50,0,0,0,0
56VJ-45,650,0,300,350,300,350,0,350,300,0,0,0
56VJ-49,35450,0,35450,0,35450,0,35300,0,150,0,0,0
56VJ-5,15306,0,15303,3,15303,0,15003,0,300,0,0,0
56VJ-9,50109,0,50006,103,50006,100,50006,100,0,0,0,0
57AC-1,35216,0,35087,129,35086,106,35036,56,50,50,0,0
57AC-13,35050,0,35000,50,35000,50,35000,50,0,0,0,0
57AC-17,150,0,50,100,50,100,0,100,50,0,0,0
57AC-21,52,0,0,52,0,52,0,52,0,0,0,0
57AC-25,193,0,2,191,0,156,0,156,0,0,0,0
57AC-29,30362,0,30000,362,30000,356,30000,306,0,50,0,0
57AC-33,65126,17,65068,41,65001,0,65001,0,0,0,0,0
57AC-37,185062,35,185008,19,185002,1,185002,1,0,0,0,0
57AC-41,30515,6,30012,497,30006,456,30006,456,0,0,0,0
57AC-45,15187,0,15050,137,15050,56,15000,6,50,50,0,0
57AC-5,130056,0,130001,55,130000,52,130000,52,0,0,0,0
57AC-9,15056,0,15051,5,15050,2,15000,2,50,0,0,0
57AT-1,5,0,2,3,0,1,0,1,0,0,0,0
57AT-10,100,0,100,0,100,0,100,0,0,0,0,0
57AT-11,7,0,6,1,6,0,6,0,0,0,0,0
57AT-12,3,0,3,0,3,0,3,0,0,0,0,0
57AT-13,51,0,50,1,0,0,0,0,0,0,50,0
57AT-14,1,0,0,1,0,0,0,0,0,0,0,0
57AT-15,1,0,1,0,0,0,0,0,0,0,0,0
57AT-16,201,0,100,101,50,100,0,100,50,0,0,0
57AT-17,0,0,0,0,0,0,0,0,0,0,0,0
57AT-19,0,0,0,0,0,0,0,0,0,0,0,0
57AT-2,53,0,51,2,50,1,50,1,0,0,0,0
57AT-20,0,0,0,0,0,0,0,0,0,0,0,0
57AT-21,0,0,0,0,0,0,0,0,0,0,0,0
57AT-25,50,0,50,0,50,0,50,0,0,0,0,0
57AT-29,10,0,7,3,6,0,6,0,0,0,0,0
57AT-3,9,0,3,6,3,0,3,0,0,0,0,0
57AT-31,90,0,84,6,67,0,67,0,0,0,0,0
57AT-33,310,0,7,303,6,300,6,300,0,0,0,0
57AT-4,3,0,2,1,1,0,1,0,0,0,0,0
57AT-5,2,0,1,1,0,0,0,0,0,0,0,0
57AT-6,1,0,1,0,0,0,0,0,0,0,0,0
57AT-7,0,0,0,0,0,0,0,0,0,0,0,0
57AT-8,102,0,100,2,100,0,100,0,0,0,0,0
57AT-9,3,0,2,1,2,0,2,0,0,0,0,0
57VJ-1,261,3,50,208,50,206,0,206,50,0,0,0
57VJ-13,34,17,0,17,0,0,0,0,0,0,0,0
57VJ-17,15051,1,15000,50,15000,50,15000,50,0,0,0,0
57VJ-21,2,0,0,2,0,0,0,0,0,0,0,0
57VJ-25,1,0,1,0,0,0,0,0,0,0,0,0
57VJ-29,100,0,100,0,100,0,50,0,50,0,0,0
57VJ-33,5,3,0,2,0,0,0,0,0,0,0,0
57VJ-37,89,17,53,19,53,2,53,2,0,0,0,0
57VJ-41,6,0,0,6,0,0,0,0,0,0,0,0
57VJ-45,41,0,6,35,6,0,6,0,0,0,0,0
57VJ-49,1,0,0,1,0,0,0,0,0,0,0,0
57VJ-5,70,2,1,67,0,50,0,50,0,0,0,0
57VJ-9,92,17,0,75,0,0,0,0,0,0,0,0
58AC-1,15356,0,15200,156,15150,156,15100,156,50,0,0,0
58AC-13,407,0,100,307,100,300,50,300,50,0,0,0
58AC-17,15318,0,15006,312,15000,306,15000,306,0,0,0,0
58AC-5,212,0,0,212,0,206,0,206,0,0,0,0
58AC-9,30058,0,30000,58,15000,56,15000,56,0,0,15000,0
58AT-11,15158,0,15000,158,15000,156,15000,156,0,0,0,0
58AT-15,6,0,0,6,0,6,0,6,0,0,0,0
58AT-19,50,0,0,50,0,50,0,0,0,50,0,0
58AT-23,15000,0,0,15000,0,0,0,0,0,0,0,0
58AT-27,2,0,0,2,0,0,0,0,0,0,0,0
58AT-3,31,6,17,8,17,6,17,6,0,0,0,0
58AT-31,6,0,0,6,0,0,0,0,0,0,0,0
58AT-35,56,0,50,6,50,0,50,0,0,0,0,0
58AT-39,58,0,51,7,0,0,0,0,0,0,0,0
58AT-43,63,0,51,12,51,0,51,0,0,0,0,0
58AT-7,5,0,3,2,3,2,3,2,0,0,0,0
58VJ-1,0,0,0,0,0,0,0,0,0,0,0,0
58VJ-13,15000,0,15000,0,15000,0,15000,0,0,0,0,0
58VJ-17,15000,0,15000,0,15000,0,15000,0,0,0,0,0
58VJ-21,104,0,37,67,35,50,35,50,0,0,0,0
58VJ-25,88,2,19,67,17,50,17,50,0,0,0,0
58VJ-29,47,2,38,7,35,0,35,0,0,0,0,0
58VJ-33,1,0,1,0,0,0,0,0,0,0,0,0
58VJ-37,0,0,0,0,0,0,0,0,0,0,0,0
58VJ-41,0,0,0,0,0,0,0,0,0,0,0,0
58VJ-45,300,0,300,0,300,0,300,0,0,0,0,0
58VJ-49,100,0,0,100,0,100,0,100,0,0,0,0
58VJ-5,0,0,0,0,0,0,0,0,0,0,0,0
58VJ-9,50,0,0,50,0,50,0,50,0,0,0,0
59AC-1,62,0,6,56,0,50,0,0,0,50,0,0
59AC-13,58,0,2,56,1,50,1,50,0,0,0,0
59AC-17,57,0,20,37,17,0,17,0,0,0,0,0
59AC-21,155,0,18,137,17,100,17,0,0,100,0,0
59AC-25,9,0,2,7,0,1,0,1,0,0,0,0
59AC-29,0,0,0,0,0,0,0,0,0,0,0,0
59AC-33,15054,0,3,15051,0,51,0,1,0,50,0,0
59AC-37,0,0,0,0,0,0,0,0,0,0,0,0
59AC-39,15000,0,0,15000,0,0,0,0,0,0,0,0
59AC-40,100,0,0,100,0,100,0,100,0,0,0,0
59AC-41,18750,0,1850,16900,100,1900,0,1850,100,50,0,0
59AC-42,15100,0,50,15050,50,50,50,0,0,50,0,0
59AC-43,1200,0,450,750,300,750,0,450,300,300,0,0
59AC-44,4053,0,3,4050,2,4050,2,300,0,3750,0,0
59AC-45,15951,0,300,15651,300,651,0,301,300,350,0,0
59AC-5,15053,0,15000,53,15000,50,15000,0,0,50,0,0
59AC-9,15001,0,15001,0,15001,0,15001,0,0,0,0,0
59AT-1,12,0,6,6,6,0,6,0,0,0,0,0
59AT-13,3,0,0,3,0,0,0,0,0,0,0,0
59AT-17,15001,0,15000,1,15000,0,15000,0,0,0,0,0
59AT-21,15154,1,15152,1,15152,0,15152,0,0,0,0,0
59AT-25,65250,0,65150,100,65150,100,65100,100,50,0,0,0
59AT-29,3,0,2,1,0,0,0,0,0,0,0,0
59AT-33,105,0,51,54,50,51,50,51,0,0,0,0
59AT-37,101,0,101,0,101,0,101,0,0,0,0,0
59AT-41,116,0,53,63,52,57,52,57,0,0,0,0
59AT-45,9,3,3,3,3,0,3,0,0,0,0,0
59AT-5,28,3,17,8,17,1,17,1,0,0,0,0
59AT-9,56,0,50,6,0,0,0,0,0,0,0,0
59VJ-1,15307,6,15301,0,15301,0,15001,0,300,0,0,0
59VJ-13,15306,2,15301,3,15301,0,15001,0,300,0,0,0
59VJ-17,53,0,0,53,0,50,0,50,0,0,0,0
59VJ-21,35051,0,35000,51,35000,50,35000,50,0,0,0,0
59VJ-25,15150,0,15150,0,15150,0,15050,0,100,0,0,0
59VJ-29,53,0,53,0,52,0,2,0,50,0,0,0
59VJ-33,0,0,0,0,0,0,0,0,0,0,0,0
59VJ-37,15002,0,15002,0,15002,0,15002,0,0,0,0,0
59VJ-41,68,6,56,6,56,0,6,0,50,0,0,0
59VJ-45,20,6,7,7,6,1,6,1,0,0,0,0
59VJ-49,109,0,51,58,51,52,1,52,50,0,0,0
59VJ-5,35521,6,35257,258,35256,250,35106,250,150,0,0,0
59VJ-9,50530,17,50406,107,50406,100,50356,100,50,0,0,0
5AT-1,50463,2,50102,359,50102,336,50002,336,100,0,0,0
5AT-13,241,0,0,241,0,235,0,235,0,0,0,0
5AT-17,15636,0,15301,335,15300,335,15000,335,300,0,0,0
5AT-21,151,0,150,1,150,1,150,1,0,0,0,0
5AT-25,100,0,50,50,50,50,50,50,0,0,0,0
5AT-29,358,0,0,358,0,356,0,306,0,50,0,0
5AT-33,162,0,50,112,0,106,0,106,0,0,0,0
5AT-37,468,6,106,356,106,338,106,338,0,0,0,0
5AT-41,154,17,35,102,35,85,35,85,0,0,0,0
5AT-5,261,0,153,108,153,85,3,85,150,0,0,0
5AT-9,135368,0,65056,70312,65056,70306,65006,70306,50,0,0,0
5SWL-1,55,0,0,55,0,50,0,50,0,0,0,0
5SWL-13,15193,0,15052,141,15001,100,15001,100,0,0,0,0
5SWL-17,225,0,100,125,100,50,100,50,0,0,0,0
5SWL-21,179,0,104,75,103,0,103,0,0,0,0,0
5SWL-25,22,0,5,17,3,0,3,0,0,0,0,0
5SWL-29,58,0,52,6,51,0,1,0,50,0,0,0
5SWL-33,225,0,150,75,150,0,100,0,50,0,0,0
5SWL-37,261,0,100,161,50,0,0,0,50,0,0,0
5SWL-41,796,0,150,646,150,0,100,0,50,0,0,0
5SWL-45,262,0,50,212,50,50,50,50,0,0,0,0
5SWL-49,562,0,100,462,100,300,100,300,0,0,0,0
5SWL-5,372,0,156,216,100,50,100,50,0,0,0,0
5SWL-9,120,0,102,18,101,0,51,0,50,0,0,0
60AC-11,150,0,50,100,50,100,0,100,50,0,0,0
60AC-15,50,0,0,50,0,50,0,50,0,0,0,0
60AC-19,15000,0,0,15000,0,0,0,0,0,0,0,0
60AC-23,8,0,6,2,0,0,0,0,0,0,0,0
60AC-27,182,0,141,41,85,0,35,0,50,0,0,0
60AC-3,100,0,100,0,100,0,100,0,0,0,0,0
60AC-31,31,0,19,12,17,0,17,0,0,0,0,0
60AC-35,125,0,102,23,35,0,35,0,0,0,0,0
60AC-39,15009,0,2,15007,1,0,1,0,0,0,0,0
60AC-43,15000,0,15000,0,15000,0,15000,0,0,0,0,0
60AC-7,2,0,0,2,0,0,0,0,0,0,0,0
60AT-1,0,0,0,0,0,0,0,0,0,0,0,0
60AT-10,0,0,0,0,0,0,0,0,0,0,0,0
60AT-11,102,0,100,2,50,0,50,0,0,0,0,0
60AT-12,51,0,50,1,50,0,50,0,0,0,0,0
60AT-13,0,0,0,0,0,0,0,0,0,0,0,0
60AT-14,3,0,1,2,0,0,0,0,0,0,0,0
60AT-15,3,0,1,2,1,0,1,0,0,0,0,0
60AT-16,2,0,0,2,0,0,0,0,0,0,0,0
60AT-17,0,0,0,0,0,0,0,0,0,0,0,0
60AT-18,354,0,300,54,300,50,300,50,0,0,0,0
60AT-19,0,0,0,0,0,0,0,0,0,0,0,0
60AT-2,109,0,53,56,0,50,0,0,0,50,0,0
60AT-21,50,0,0,50,0,50,0,50,0,0,0,0
60AT-25,0,0,0,0,0,0,0,0,0,0,0,0
60AT-29,2,0,0,2,0,0,0,0,0,0,0,0
60AT-3,309,0,6,303,0,301,0,1,0,300,0,0
60AT-33,4,2,2,0,0,0,0,0,0,0,0,0
60AT-4,50,0,0,50,0,50,0,0,0,50,0,0
60AT-5,0,0,0,0,0,0,0,0,0,0,0,0
60AT-6,51,0,50,1,50,0,50,0,0,0,0,0
60AT-7,52,0,52,0,50,0,50,0,0,0,0,0
60AT-8,356,0,51,305,50,301,50,301,0,0,0,0
60AT-9,304,0,0,304,0,300,0,300,0,0,0,0
60VJ-1,99,6,12,81,6,0,6,0,0,0,0,0
60VJ-13,12,0,6,6,0,0,0,0,0,0,0,0
60VJ-17,2,0,1,1,0,0,0,0,0,0,0,0
60VJ-21,53,0,0,53,0,51,0,51,0,0,0,0
60VJ-25,2,0,0,2,0,0,0,0,0,0,0,0
60VJ-29,125,1,1,123,0,100,0,100,0,0,0,0
60VJ-33,154,17,12,125,6,50,6,50,0,0,0,0
60VJ-37,44,17,7,20,6,0,6,0,0,0,0,0
60VJ-41,55,0,1,54,1,52,1,52,0,0,0,0
60VJ-45,2,0,0,2,0,1,0,1,0,0,0,0
60VJ-49,150,0,100,50,100,50,0,50,100,0,0,0
60VJ-5,113,6,23,84,17,3,17,3,0,0,0,0
60VJ-9,13,1,6,6,0,0,0,0,0,0,0,0
61AC-1,15165,0,15008,157,15001,151,15001,151,0,0,0,0
61AC-13,70356,0,70350,6,70350,6,70300,6,50,0,0,0
61AC-17,50,0,0,50,0,50,0,0,0,50,0,0
61AC-21,35050,0,35000,50,35000,50,35000,50,0,0,0,0
61AC-25,15050,0,0,15050,0,50,0,50,0,0,0,0
61AC-29,101,0,50,51,50,50,0,50,50,0,0,0
61AC-33,7,0,7,0,1,0,1,0,0,0,0,0
61AC-37,15176,0,15167,9,15150,1,15150,1,0,0,0,0
61AC-41,210,0,173,37,56,3,56,3,0,0,0,0
61AC-45,15116,0,15102,14,15051,2,15051,2,0,0,0,0
61AC-5,65443,0,65070,373,65069,356,65069,305,0,51,0,0
61AC-9,551,0,250,301,250,301,250,301,0,0,0,0
61AT-1,221,17,75,129,75,117,75,117,0,0,0,0
61AT-13,210,35,51,124,51,117,51,117,0,0,0,0
61AT-17,934,6,1,927,0,925,0,925,0,0,0,0
61AT-21,338,17,0,321,0,317,0,317,0,0,0,0
61AT-25,25,17,1,7,0,0,0,0,0,0,0,0
61AT-29,286,0,100,186,100,185,100,135,0,50,0,0
61AT-33,401,0,400,1,400,0,400,0,0,0,0,0
61AT-37,15050,0,0,15050,0,50,0,50,0,0,0,0
61AT-41,101,0,0,101,0,100,0,100,0,0,0,0
61AT-45,0,0,0,0,0,0,0,0,0,0,0,0
61AT-5,246,6,186,54,185,52,185,52,0,0,0,0
61AT-9,183,6,18,159,17,156,17,156,0,0,0,0
61VJ-1,1,0,0,1,0,1,0,1,0,0,0,0
61VJ-13,2,0,1,1,0,0,0,0,0,0,0,0
61VJ-17,20,6,2,12,2,0,2,0,0,0,0,0
61VJ-21,71,6,41,24,35,1,35,1,0,0,0,0
61VJ-25,63,17,37,9,35,1,35,1,0,0,0,0
61VJ-29,104,0,50,54,0,51,0,51,0,0,0,0
61VJ-33,1,0,1,0,0,0,0,0,0,0,0,0
61VJ-37,0,0,0,0,0,0,0,0,0,0,0,0
61VJ-41,7,1,0,6,0,0,0,0,0,0,0,0
61VJ-45,8,3,3,2,0,0,0,0,0,0,0,0
61VJ-49,142,6,107,29,106,6,106,6,0,0,0,0
61VJ-5,50,0,50,0,50,0,0,0,50,0,0,0
61VJ-9,0,0,0,0,0,0,0,0,0,0,0,0
62AC-1,410,0,300,110,300,106,0,56,300,50,0,0
62AC-13,122,0,5,117,3,100,3,100,0,0,0,0
62AC-17,15726,0,15478,248,15428,156,15378,56,50,100,0,0
62AC-21,86,0,69,17,67,0,17,0,50,0,0,0
62AC-25,30327,0,30158,169,30158,3,30158,3,0,0,0,0
62AC-29,100,0,0,100,0,100,0,100,0,0,0,0
62AC-33,51,0,0,51,0,50,0,50,0,0,0,0
62AC-37,102,0,50,52,0,51,0,51,0,0,0,0
62AC-41,15300,0,15000,300,15000,300,15000,300,0,0,0,0
62AC-5,16426,0,15352,1074,15351,1067,15301,117,50,950,0,0
62AC-9,15454,0,15052,402,15000,400,15000,250,0,150,0,0
62VJ-1,150,0,50,100,50,100,0,100,50,0,0,0
62VJ-13,0,0,0,0,0,0,0,0,0,0,0,0
62VJ-17,7,0,3,4,0,3,0,3,0,0,0,0
62VJ-21,15676,160,15054,462,15037,300,15037,300,0,0,0,0
62VJ-25,15500,310,62,15128,6,50,6,50,0,0,0,0
62VJ-29,30092,17,30057,18,30051,0,30001,0,50,0,0,0
62VJ-33,10,2,6,2,0,0,0,0,0,0,0,0
62VJ-37,411,0,106,305,100,303,100,303,0,0,0,0
62VJ-41,7,0,1,6,0,6,0,6,0,0,0,0
62VJ-45,35,0,0,35,0,35,0,35,0,0,0,0
62VJ-49,337,0,0,337,0,335,0,335,0,0,0,0
62VJ-5,15250,0,15200,50,15200,50,15050,50,150,0,0,0
62VJ-9,35000,0,35000,0,35000,0,35000,0,0,0,0,0
63AC-1,3,0,3,0,0,0,0,0,0,0,0,0
63AC-13,153,0,0,153,0,150,0,150,0,0,0,0
63AC-17,215,0,6,209,6,201,6,101,0,100,0,0
63AC-19,893,0,691,202,485,150,185,100,300,50,0,0
63AC-20,52,0,51,1,51,0,51,0,0,0,0,0
63AC-21,250,0,0,250,0,250,0,250,0,0,0,0
63AC-22,103,0,1,102,1,100,1,50,0,50,0,0
63AC-23,4,0,2,2,2,0,2,0,0,0,0,0
63AC-24,200,0,150,50,100,50,100,50,0,0,0,0
63AC-5,50,0,0,50,0,50,0,50,0,0,0,0
63AC-9,204,0,101,103,101,100,1,100,100,0,0,0
63VJ-1,910,6,0,904,0,867,0,867,0,0,0,0
63VJ-13,487,0,307,180,301,157,151,157,150,0,0,0
63VJ-17,186,0,152,34,151,17,51,17,100,0,0,0
63VJ-21,94,0,53,41,53,35,3,35,50,0,0,0
63VJ-25,409,0,56,353,50,353,0,353,50,0,0,0
63VJ-29,106,0,100,6,100,6,0,6,100,0,0,0
63VJ-33,15259,0,15101,158,15100,156,15050,156,50,0,0,0
63VJ-37,15158,0,15152,6,15152,0,15002,0,150,0,0,0
63VJ-41,16528,0,15356,1172,15356,1152,15056,1152,300,0,0,0
63VJ-45,558,0,305,253,303,250,3,250,300,0,0,0
63VJ-49,608,0,300,308,300,306,0,306,300,0,0,0
63VJ-5,175,0,13,162,7,156,7,156,0,0,0,0
63VJ-9,15381,0,15023,358,15017,317,15017,317,0,0,0,0
64AC-11,6,0,0,6,0,0,0,0,0,0,0,0
64AC-15,358,0,2,356,0,350,0,350,0,0,0,0
64AC-19,423,0,6,417,0,400,0,100,0,300,0,0
64AC-23,15101,0,15100,1,15100,0,15000,0,100,0,0,0
64AC-27,150,0,0,150,0,150,0,150,0,0,0,0
64AC-3,35908,0,35558,350,35552,350,35452,350,100,0,0,0
64AC-31,15451,0,15101,350,15101,350,15001,350,100,0,0,0
64AC-35,406,0,100,306,100,300,0,300,100,0,0,0
64AC-39,14,0,6,8,6,0,6,0,0,0,0,0
64AC-43,52,0,17,35,17,0,17,0,0,0,0,0
64AC-7,669,0,318,351,301,350,1,350,300,0,0,0
64AT-11,15053,0,15051,2,15001,0,15001,0,0,0,0,0
64AT-15,15001,0,15000,1,15000,0,15000,0,0,0,0,0
64AT-19,1,0,0,1,0,0,0,0,0,0,0,0
64AT-23,50067,0,15050,35017,15050,0,15050,0,0,0,0,0
64AT-27,50159,0,15106,35053,15100,50,15100,50,0,0,0,0
64AT-3,1,0,0,1,0,0,0,0,0,0,0,0
64AT-31,15000,0,15000,0,15000,0,15000,0,0,0,0,0
64AT-35,300,0,300,0,300,0,300,0,0,0,0,0
64AT-39,250,0,250,0,250,0,250,0,0,0,0,0
64AT-43,850,0,850,0,850,0,850,0,0,0,0,0
64AT-47,167,0,100,67,100,50,100,0,0,50,0,0
64AT-7,0,0,0,0,0,0,0,0,0,0,0,0
64VJ-1,451,0,50,401,50,400,0,400,50,0,0,0
64VJ-13,162,0,6,156,0,150,0,150,0,0,0,0
64VJ-17,15468,6,15000,462,15000,456,15000,456,0,0,0,0
64VJ-21,322,1,6,315,6,303,6,303,0,0,0,0
64VJ-25,81,75,4,2,1,0,1,0,0,0,0,0
64VJ-29,214,1,206,7,150,1,0,1,150,0,0,0
64VJ-33,119,0,50,69,50,67,50,17,0,50,0,0
64VJ-37,16500,0,16050,450,15750,450,15450,400,300,50,0,0
64VJ-41,501,0,400,101,400,100,300,50,100,50,0,0
64VJ-45,920,0,0,920,0,885,0,885,0,0,0,0
64VJ-49,287,0,58,229,52,206,2,156,50,50,0,0
64VJ-5,402,0,50,352,50,352,0,302,50,50,0,0
64VJ-9,1152,0,302,850,300,850,300,850,0,0,0,0
65AC-11,255565,0,240157,15408,240156,401,240056,351,100,50,0,0
65AC-15,226621,0,225828,793,225526,701,225426,351,100,350,0,0
65AC-19,95323,0,95018,305,95017,300,95017,300,0,0,0,0
65AC-23,35101,0,35001,100,35000,100,35000,50,0,50,0,0
65AC-27,51309,0,35401,15908,35100,906,35050,856,50,50,0,0
65AC-3,95306,0,95100,206,95100,200,95000,100,100,100,0,0
65AC-31,15153,0,15101,52,15050,52,15050,52,0,0,0,0
65AC-35,35001,0,35001,0,35001,0,35001,0,0,0,0,0
65AC-39,15000,0,15000,0,15000,0,15000,0,0,0,0,0
65AC-43,15053,0,15003,50,15000,50,15000,50,0,0,0,0
65AC-47,225052,0,225052,0,225051,0,225051,0,0,0,0,0
65AC-7,435303,0,435152,151,435150,150,435000,50,150,100,0,0
65AT-11,0,0,0,0,0,0,0,0,0,0,0,0
65AT-15,0,0,0,0,0,0,0,0,0,0,0,0
65AT-19,15,6,0,9,0,2,0,2,0,0,0,0
65AT-20,19,17,0,2,0,0,0,0,0,0,0,0
65AT-21,0,0,0,0,0,0,0,0,0,0,0,0
65AT-22,3,1,0,2,0,0,0,0,0,0,0,0
65AT-23,6,0,0,6,0,0,0,0,0,0,0,0
65AT-24,12,6,0,6,0,0,0,0,0,0,0,0
65AT-25,95,2,52,41,50,35,0,35,50,0,0,0
65AT-26,11,0,2,9,0,3,0,3,0,0,0,0
65AT-27,108,0,2,106,0,100,0,100,0,0,0,0
65AT-28,3,0,1,2,0,0,0,0,0,0,0,0
65AT-29,2,0,2,0,0,0,0,0,0,0,0,0
65AT-3,0,0,0,0,0,0,0,0,0,0,0,0
65AT-30,0,0,0,0,0,0,0,0,0,0,0,0
65AT-31,152,0,0,152,0,152,0,102,0,50,0,0
65AT-32,1,0,0,1,0,0,0,0,0,0,0,0
65AT-33,50,0,50,0,50,0,0,0,50,0,0,0
65AT-34,1,0,0,1,0,1,0,1,0,0,0,0
65AT-35,7,0,1,6,0,6,0,6,0,0,0,0
65AT-39,30900,0,15050,15850,15050,15850,15000,15850,50,0,0,0
65AT-43,0,0,0,0,0,0,0,0,0,0,0,0
65AT-7,1,0,1,0,0,0,0,0,0,0,0,0
65VJ-1,495,75,85,335,0,300,0,300,0,0,0,0
65VJ-13,516,75,6,435,0,350,0,300,0,50,0,0
65VJ-17,15279,0,15117,162,15100,160,15000,160,100,0,0,0
65VJ-21,862,0,6,856,0,856,0,856,0,0,0,0
65VJ-25,303,0,2,301,0,301,0,301,0,0,0,0
65VJ-29,466,0,6,460,0,460,0,460,0,0,0,0
65VJ-33,104,2,0,102,0,100,0,100,0,0,0,0
65VJ-37,413,6,101,306,100,306,0,306,100,0,0,0
65VJ-41,16157,75,15110,972,15075,935,15075,935,0,0,0,0
65VJ-45,329,0,309,20,303,0,3,0,300,0,0,0
65VJ-49,1222,0,756,466,753,460,453,460,300,0,0,0
65VJ-5,414,17,12,385,6,350,6,350,0,0,0,0
65VJ-9,189,6,81,102,75,50,75,0,0,50,0,0
66AC-11,35260,0,35154,106,35003,100,35003,100,0,0,0,0
66AC-15,35482,6,35123,353,35056,350,35056,350,0,0,0,0
66AC-19,65160,2,65057,101,65001,100,65001,100,0,0,0,0
66AC-23,95234,0,95117,117,95100,100,95100,100,0,0,0,0
66AC-27,165502,0,165051,451,165050,450,165000,450,50,0,0,0
66AC-3,170300,0,170000,300,170000,300,170000,300,0,0,0,0
66AC-31,66700,0,66400,300,66100,300,65250,300,850,0,300,0
66AC-35,350,0,250,100,250,100,100,100,150,0,0,0
66AC-39,250,0,100,150,100,150,0,150,100,0,0,0
66AC-43,30756,0,30300,456,30300,450,30000,450,300,0,0,0
66AC-47,417,0,308,109,306,100,6,100,300,0,0,0
66AC-51,31115,0,30781,334,30675,300,30375,200,300,100,0,0
66AC-7,36009,0,35058,951,35052,950,35052,950,0,0,0,0
66AT-1,1474,0,156,1318,150,1310,150,1010,0,300,0,0
66AT-11,331,2,117,212,100,206,100,156,0,50,0,0
66AT-15,15319,6,15156,157,15150,156,15150,106,0,50,0,0
66AT-18,459,35,106,318,100,317,100,317,0,0,0,0
66AT-2,233,0,6,227,0,225,0,225,0,0,0,0
